frame.len,ip.hdr_len,ip.len,ip.ttl,ip.proto,tcp.len,tcp.seq,tcp.ack,tcp.hdr_len,tcp.options.timestamp.tsval,tcp.options.timestamp.tsecr,tcp.analysis.bytes_in_flight,tcp.analysis.push_bytes_sent,tcp.time_delta,udp.length,udp.stream,icmp.type,icmp.seq,icmp.seq_le,icmp.resp_to,data.len,arp.hw.size,arp.proto.size,Status
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,40,64,6,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,2,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,4,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,5,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,6,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,7,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,8,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,9,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,10,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,11,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,12,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,13,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,14,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,15,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,17,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,18,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,19,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,20,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,21,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,22,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,23,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,24,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,25,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,26,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,27,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,28,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,29,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,30,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,31,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,32,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,33,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,34,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,35,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,36,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,37,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,38,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,39,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,40,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,41,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,42,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,43,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,44,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,45,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,46,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,47,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,48,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,49,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,50,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,51,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,52,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,53,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,54,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,55,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,56,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,57,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,58,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,59,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,60,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,61,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,62,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,63,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,64,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,65,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,66,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,67,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,68,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,69,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,70,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,71,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,72,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,73,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,74,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,75,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,76,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,77,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,78,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,79,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,80,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,81,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,82,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,83,0,0,0,0,8,0,0,3
60,20,36,64,17,0,0,0,0,0,0,0,0,0,16,84,0,0,0,0,8,0,0,3
